name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
She Move It Like,Badshah,39vrbjCMTRXEdiIr2IsBgd,0.832,0,1,6.47E-05,181765,4,0.477,-6.949,0.0481,0.00725,101.997,0.205,0.844,"62
",0
Mercy,Badshah,04VUjNx30IrigVZU3CQmrQ,0.835,4,0,0.000187,162405,4,0.767,-5.181,0.0877,0.0716,89.972,0.173,0.786,"46
",0
"Akh Lad Jaave (From ""Loveyatri"")",Badshah,554Jv8PaaIVAwOOpoJ4YCm,0.867,10,0,0,180176,4,0.705,-3.893,0.0522,0.00452,94.985,0.0868,0.285,"58
",0
Mere Gully Mein,Ranveer Singh,7fKywVasHSlshJQpkN2atd,0.844,11,0,0,185000,4,0.617,-12.748,0.116,0.00502,107.999,0.0558,0.159,"53
",0
Sher Aaya Sher,DIVINE,2qPNdVlqZl1cYqsNc3MXnA,0.832,7,1,2.93E-05,134352,4,0.657,-7.755,0.209,0.0433,104.005,0.0752,0.756,"57
",0
Azadi,Dub Sharma,07qSl2sNpFNILaYyZ6yIS9,0.846,9,1,0.000417,155471,4,0.693,-8.041,0.217,0.784,97.94,0.339,0.456,"55
",0
Apna Time Aayega,Ranveer Singh,5uaIbU3oHHcSOK6WFNK5nj,0.766,11,0,0.000115,140463,4,0.618,-8.552,0.124,0.0187,95.054,0.181,0.513,"61
",0
Meant To Be,Ananya Birla,38HhkxXO1MdtlXV0NkpzXQ,0.643,11,0,0,223974,4,0.715,-6.235,0.128,0.0218,102.068,0.201,0.37,"40
",0
Ghar More Pardesiya,Shreya Ghoshal,0f0QUUOAVMWG1WlCd8n908,0.703,4,1,0.000939,319636,4,0.982,-3.466,0.118,0.394,110.03,0.109,0.697,"0
",0
Tu Hi Meri Shab Hai, Pt. 1,1pNIbZ1F7CJmk60h6UJaVg,0.571,9,0,0.000691,389693,4,0.734,-6.059,0.0402,0.463,118.881,0.128,0.552,KK,0
Lamberghini,The Doorbeen,45P9g6kUb7itdonjjGjDdS,0.953,11,1,0,216999,4,0.584,-7.57,0.0518,0.543,104.007,0.0786,0.861,"55
",0
Mirza (Tota Myna),Nucleya,32T1M0MQCCfztDQFcp29WW,0.765,6,0,0.00895,255766,4,0.844,-7.753,0.0522,0.000738,137.02,0.119,0.652,"45
",0
Illegal Weapon,Garry Sandhu,3Oe3VdPn6rAueriQvFhCBA,0.814,6,1,4.23E-05,230000,4,0.666,-6.555,0.0635,0.488,94.02,0.108,0.714,"61
",0
"Badan Pe Sitare (From ""Fanney Khan"")",Sonu Nigam,069RNsVMrFntN3RHHpTAlw,0.484,2,0,2.10E-06,217752,4,0.807,-7.37,0.126,0.358,102.651,0.0972,0.905,"16
",0
Buzz (feat. Badshah),Aastha Gill,3XYvdqcZrTmRntFDDbJkJd,0.663,3,0,3.57E-05,193414,3,0.551,-8.272,0.109,0.236,113.314,0.0923,0.601,"54
",0
"Tip Tip - From ""Lockdown""",Badshah,69iaaF0VAWOciXqJ2wfe54,0.692,10,0,0.0796,186752,4,0.685,-8.251,0.0463,0.545,103.946,0.0962,0.429,"49
",0
Aaya Na Tu,Arjun Kanungo,3T0oPETOdddxJ2xTt2qJe4,0.665,11,0,5.85E-06,210000,4,0.539,-7.213,0.0474,0.825,110.101,0.121,0.368,"60
",0
Tu Na Mera,Arjun Kanungo,5b4bjAPxGu2yS2b8IQpY39,0.46,1,1,2.02E-05,221020,4,0.562,-6.83,0.0577,0.832,84.02,0.122,0.463,"43
",0
La La La,Neha Kakkar,7oDykOViQGiV9M3enF7u4Y,0.774,10,1,0,192000,4,0.781,-4.426,0.104,0.341,100.017,0.111,0.469,"58
",0
Suit Suit,Guru Randhawa,2pAP7p17mLPaMiFSSHDMrp,0.767,2,0,0,190132,4,0.869,-3.381,0.0908,0.14,98.208,0.221,0.751,"35
",0
Hona Chaida,Arjun Kanungo,0sDsuZgkrybm1dU4MsJmdq,0.743,8,1,2.43E-05,174347,4,0.505,-8.35,0.0408,0.118,137.916,0.0894,0.287,"39
",0
Don't Be Shy,Rouge,1MbYpxr2x4f2B13OHLwQgw,0.762,2,0,5.44E-05,192253,4,0.655,-8.299,0.0972,0.215,102.145,0.249,0.727,"43
",0
Khairiyat,Arijit Singh,5O932cZmzOZGOGZz9RHx20,0.524,0,0,0,280282,4,0.48,-9.017,0.0426,0.696,124.879,0.142,0.285,"73
",0
Nadaaniyaan,Pritam,2aUZaQ3ZFxh63KpSBfHNnZ,0.677,0,1,6.44E-06,258983,4,0.823,-4.997,0.0375,0.109,128.01,0.165,0.174,"52
",0
Kaash Unplugged,Arijit Singh,1ZH13AQsZSKWrAqQkroGdl,0.669,0,1,0,209259,4,0.41,-10.665,0.0315,0.742,122.951,0.103,0.317,"28
",0
Gur Nalo Ishq Mitha - The Yoyo Remake,Yo Yo Honey Singh,6YmRRCqSd6n4Qd3ziRfPSc,0.774,2,1,0.00932,211674,4,0.848,-2.712,0.0392,0.0299,100.027,0.0491,0.607,"56
",0
Ghungroo,Arijit Singh,6EAMI8iHwC3TCSBGVKoWng,0.695,6,0,0.000175,302935,4,0.727,-6.274,0.0323,0.0744,118.034,0.533,0.864,"48
",0
"Koka (From ""Khandaani Shafakhana"")",Jasbir Jassi,4H2wyTfSobQHsVnt2JYPMf,0.873,7,1,0.000176,176092,4,0.963,-1.376,0.104,0.172,94.004,0.0233,0.906,"56
",0
"Saware (From ""Phantom"")",Arijit Singh,6se50hnRI6ZSrtvWjDQ8ML,0.499,6,0,0.00163,321613,4,0.683,-6.373,0.0333,0.702,134.958,0.0749,0.297,"18
",0
Paagal,Badshah,4gyPGtExOjj1rsByKW33LR,0.687,11,0,0.000645,169907,4,0.854,-5.368,0.308,0.0619,214.016,0.147,0.721,"62
",0
"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,24d3IPklAxzBJB2nuWeSpg,0.85,9,1,0,172965,4,0.984,-0.649,0.166,0.0872,100.028,0.0535,0.814,"56
",0
Shaayad,Taba Chake,669PEr8I3wOswY8BANBpdh,0.606,8,1,1.11E-05,208000,4,0.472,-8.525,0.0307,0.685,94.972,0.114,0.439,"49
",0
Aao Chalein,Taba Chake,4LX8OArGCZ3hS0imHepe83,0.705,10,1,0.0298,185305,4,0.639,-7.367,0.0834,0.131,127.502,0.222,0.825,"48
",0
"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,3ZjMdVOWxQ53FKrmkgCv95,0.785,10,0,4.24E-06,166461,4,0.722,-2.604,0.158,0.0363,189.857,0.452,0.848,"61
",0
"Patola (From ""Blackmail"")",Guru Randhawa,17LZzRCY0iFWlDDuAG7BlM,0.665,3,0,0,184410,4,0.901,-2.719,0.0508,0.126,87.998,0.0692,0.914,"46
",0
Woh Baarishein,Arjun Kanungo,3RFNUexrtXExkzTEiJ0eBh,0.287,1,1,5.36E-06,232866,4,0.297,-10.424,0.0301,0.766,135.863,0.299,0.332,"57
",0
"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,2TbCdbFzs2xO2nzasn0Qvw,0.798,5,0,4.22E-06,164160,4,0.905,-3.731,0.0581,0.0979,105.005,0.307,0.905,"61
",0
Tingo,Arjun,0ecNqlMryd0wdgZBeMFVkE,0.751,9,1,0,206065,4,0.699,-5.566,0.204,0.0427,94.009,0.112,0.531,"57
",0
"Hauli Hauli (From ""De De Pyaar De"")",Garry Sandhu,1z0A545pZMaqYRkruladlk,0.705,1,1,3.10E-05,209393,4,0.982,-3.375,0.0787,0.021,94.989,0.337,0.574,"44
",0
Sakhiyaan,Maninder Buttar,3sqRODOZ1Z6hR4F2tnFAlg,0.706,9,1,0,179326,4,0.674,-5.932,0.044,0.3,83.001,0.202,0.359,"67
",0
"Photo (From ""Luka Chuppi"")",Karan Sehmbi,5wdlz4N7s1Xyr4y4RXhZJM,0.739,0,0,0,177159,4,0.644,-5.881,0.0503,0.103,94.996,0.189,0.315,"62
",0
The Hook Up Song,Vishal-Shekhar,1bLNqR3bqpyWkwWKECjVrw,0.846,1,1,0.000384,213947,4,0.786,-4.607,0.0519,0.131,106.023,0.0835,0.523,"63
",0
"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,4bKkdGBttnK4SYjT4zPC1U,0.721,0,0,0.00577,179225,4,0.867,-3.652,0.0903,0.12,102.009,0.123,0.893,"43
",0
Naah,Harrdy Sandhu,0zRsGGueSQLRkYWs4kPA4V,0.715,2,0,6.32E-05,190000,4,0.863,-2.539,0.063,0.62,99.981,0.0972,0.828,"58
",0
"Crazy Habibi Vs Decent Munda (From ""Arjun Patiala"")",Guru Randhawa,7yy3HgKJEcwArL5k0v5rhF,0.755,5,0,0,183206,4,0.905,-4.485,0.128,0.0812,105.061,0.0383,0.439,"56
",0
Valentine's Mashup 2019,Amrita Singh,1MhHomaXgrPMBroXkpWSSa,0.595,7,0,2.14E-06,212522,4,0.61,-6.887,0.0499,0.332,97.974,0.0628,0.314,"65
",0
"O Saki Saki (From ""Batla House"")",Neha Kakkar,4cFwhwH5ydnHgB0Tv3lZsm,0.737,10,0,0,191089,4,0.961,-0.155,0.0747,0.163,108.014,0.361,0.567,"65
",0
The Wakhra Song,Navv Inder,6N6mJlsjYRV0yoMSPS5JiQ,0.788,5,0,0.000253,196000,4,0.894,-2.661,0.198,0.339,89.945,0.0649,0.588,"61
",0
Tera Ghata,Gajendra Verma,0JBhoxPKHJc1ZeJrjSt0VO,0.718,1,0,0.00533,254174,4,0.573,-7.309,0.0451,0.458,180.043,0.0953,0.686,"64
",0
"Ik Vaari Aa (From ""Raabta"")",Arijit Singh,5sul5AkWmzi2fE70oS7mK9,0.507,4,0,0,274687,4,0.752,-4.856,0.0543,0.303,128.051,0.708,0.425,"55
",0
"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar", Sidharth Malhotra),3eDsxtliwduBeC3UAdOMG5,0.746,6,0,4.70E-06,214510,4,0.782,-6.192,0.0397,0.277,98.976,0.108,0.665,Ash King,0
Aa Toh Sahi,Meet Bros.,6m41vTK0NgOSEimRMydDtb,0.737,8,1,0,221277,4,0.843,-3.309,0.0591,0.0679,97.061,0.139,0.679,"42
",0
Lift Teri Bandh Hai,Anu Malik,02ChyNqDE1nEJacyj2i2eQ,0.829,1,1,1.04E-05,204550,4,0.76,-5.552,0.106,0.0116,107.01,0.336,0.773,"36
",0
Chalti Hai Kya 9 Se 12,Dev Negi,06wmFmUzR15wlWpjTYwVTr,0.804,7,0,1.01E-06,261005,4,0.887,-5.169,0.0418,0.0355,126.011,0.212,0.915,"40
",0
Suno Ganpati Bappa Morya,Amit Mishra,7mySIBo7Diwiib2o1JNzt6,0.733,7,1,0,279191,4,0.881,-4.452,0.093,0.162,103.941,0.0546,0.851,"35
",0
Jeet,Ritviz,4ye8U0982eHtlhlvePpxtP,0.787,0,1,0.00101,184848,4,0.734,-6.464,0.0701,0.357,98.989,0.0625,0.634,"62
",0
Sage,Ritviz,64RkEV5b7bG697vhIPMlrl,0.663,5,0,0.0189,230204,4,0.412,-8.195,0.365,0.00434,98.025,0.215,0.356,"64
",0
Gulabi Aankhen,Sanam,1ccZZf0IQi5y0bHMl2aGDF,0.636,0,0,0,197760,4,0.647,-6.97,0.0436,0.422,105.914,0.251,0.44,"58
",0
Humnava Mere,Jubin Nautiyal,0loZn1c5heXie7OAtvK6nH,0.401,5,0,2.96E-06,328992,4,0.553,-8.263,0.0337,0.47,79.144,0.124,0.364,"60
",0
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,2Fv2injs4qAm8mJBGaxVKU,0.427,11,1,0,284780,4,0.396,-7.556,0.0366,0.736,70.368,0.11,0.306,"69
",0
Leja Re,Dhvani Bhanushali,68iBMrMRc1rg4eAxJbvxch,0.791,1,1,0,205975,4,0.761,-4.414,0.06,0.558,100.031,0.107,0.449,"61
",0
"Tera Hua (From ""Loveyatri"")",Atif Aslam,3zqFsowz5iGbYIxZW5KlKw,0.426,2,1,0,214002,5,0.688,-5.25,0.0443,0.351,118.586,0.0998,0.239,"56
",0
Kamariya,Lijo George,5HJvDTnAaDWqhsE841I1QR,0.337,7,1,0,251640,4,0.963,-2.93,0.296,0.284,62.481,0.281,0.405,"57
",0
The Jawaani Song,Vishal-Shekhar,3IzQc4KEAFd8lIc90X7FZr,0.71,7,1,0,253161,4,0.801,-4.845,0.0896,0.0728,145.102,0.0744,0.845,"60
",0
First Class,Arijit Singh,7s0qlp1ibUxVXLsOM0YWia,0.534,1,0,0,276960,3,0.959,-3.67,0.361,0.449,187.576,0.354,0.751,"61
",0
Gal Ban Gayi,Meet Bros.,5RHUlxtZy1CeR4mGFftLoF,0.722,1,1,5.21E-06,254789,4,0.933,-3.173,0.069,0.203,108.002,0.166,0.842,"47
",0
"Main Tera Boyfriend (From ""Raabta"")",Arijit Singh,5VAkPCJTE6tbyReo9J4IQj,0.84,11,0,0,276153,4,0.914,-3.916,0.0613,0.0958,104.019,0.115,0.651,"52
",0
Ik Mulaqaat,Meet Bros.,17uI7afUaul1hCzMTF9txd,0.634,3,0,0,247812,4,0.648,-6.781,0.0412,0.361,95.989,0.619,0.667,"63
",0
"Naah Goriye (From ""Bala"")",B Praak,1CM4rFDU9q4EoLy2K44qE6,0.823,2,0,0,184618,4,0.765,-1.695,0.0633,0.464,99.96,0.0601,0.715,"63
",0
Tareefan,Badshah,5QyOjKJhR1iyF0DHQM2IvW,0.829,5,0,5.01E-06,186122,4,0.654,-6.26,0.0685,0.0942,98.012,0.2,0.335,"62
",0
Din Shagna Da,Jasleen Royal,20rwogC6aE369YsxFb5aRp,0.583,11,0,0.00632,215305,4,0.452,-10.459,0.026,0.802,79.999,0.143,0.327,"58
",0
"Saadi Galli Aaja (From ""Nautanki Saala !"")",Ayushmann Khurrana,6nY1ltTC3zjULeJgUYjywE,0.739,2,1,3.64E-06,253417,4,0.836,-5.155,0.0325,0.195,109.011,0.197,0.677,"51
",0
"Itni Si Baat Hain (From ""Azhar"")",Arijit Singh,7GviKiN4Ah440NQmENzPwN,0.559,2,1,0,294847,4,0.768,-4.77,0.0656,0.494,155.777,0.0844,0.289,"51
",0
"Lambiyaan Si Judaiyaan (From ""Raabta"")",Arijit Singh,5Jgv5IaPCgj1rldWSlw6m3,0.436,11,0,0,238243,4,0.721,-5.956,0.0852,0.273,171.851,0.132,0.73,"45
",0
"Aashiq Banaya Aapne (From ""Hate Story Iv"")",Himesh Reshammiya,7kfGvOOykB24QxFKZq5LUV,0.573,11,0,1.63E-05,222676,4,0.746,-6.108,0.0513,0.142,105.064,0.277,0.508,"48
",0
"Tere Naal Nachna (From ""Nawabzaade"")",Badshah,5DIt4eq2D6CZjX1s5jwrnP,0.912,0,1,0,166615,4,0.677,-4.212,0.0713,0.193,115.061,0.0939,0.94,"54
",0
Prada,The Doorbeen,6NLzzwFbAD1imLXGBMj9jo,0.838,8,1,0,185500,4,0.727,-6.576,0.0949,0.0713,94.014,0.107,0.192,"58
",0
Ki Kargeyi,Raxstar,0giHB6YKuecRFIQEwxXHsN,0.678,0,0,0.00147,215074,4,0.854,-6.881,0.0506,0.46,93.991,0.14,0.37,"41
",0
Maine Tujhko Dekha,Neeraj Shridhar,6TeQwZim9noPvf96kNwldZ,0.751,2,1,6.61E-06,207394,4,0.81,-6.076,0.0456,0.0735,112.004,0.552,0.882,"42
",0
Vaaste,Dhvani Bhanushali,0mJTAdmY8olbGQjopDYff3,0.444,5,1,0,196044,4,0.479,-5.586,0.0436,0.454,89.892,0.095,0.315,"66
",0
So High,Sidhu Moose Wala,6qsThtoP7klejh0zJREwEO,0.537,11,0,0,218667,4,0.763,-6.346,0.204,0.0152,180.001,0.109,0.484,"40
",0
"Hua Hain Aaj Pehli Baar (From ""Sanam Re"")",Amaal Mallik,4TAdD9qxGEZR8hQQL3DXH8,0.495,6,0,4.13E-05,309273,4,0.729,-6.453,0.103,0.6,155.892,0.0993,0.683,"45
",0
Kamaal,Badshah,1q7W78ZYL9iqyYeVONU2hg,0.847,2,1,1.68E-06,178200,4,0.552,-12.189,0.26,0.199,99.997,0.142,0.748,"62
",0
"Duniyaa (From ""Luka Chuppi"")",Akhil,2tjWCe2W7sgvS3C8NHcdtI,0.435,7,0,0,222501,4,0.658,-5.949,0.0368,0.699,77.17,0.125,0.524,"68
",0
"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,6E9UwSfT80age2xknoMS7Y,0.473,4,0,1.17E-05,249127,4,0.401,-7.018,0.0241,0.629,90.076,0.154,0.345,"68
",0
Chale Aana,Armaan Malik,4clW7QGXTCYU5F5dTyfFJ2,0.368,6,0,0,271023,4,0.587,-6.676,0.0378,0.309,143.687,0.149,0.391,"58
",0
Tu Mila To Haina,Arijit Singh,5gjSreQbqwzz0n0gB5IlXk,0.552,10,1,6.57E-06,325641,4,0.528,-8.787,0.0333,0.534,123.054,0.0815,0.339,"36
",0
Vaari,The PropheC,067G2exqYalyFSS9HQsaEJ,0.746,11,0,0,173375,4,0.583,-8.706,0.0545,0.166,147.831,0.0754,0.852,"49
",0
Tu Hi Ah,The PropheC,63qRT3ZJfnsjWHVUhhbAZ3,0.701,7,0,6.93E-06,191280,4,0.498,-9.941,0.0407,0.165,74.998,0.143,0.588,"57
",0
"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,7ofWUKeNCUw1P64ArIwG9b,0.8,10,0,0.00337,177383,4,0.972,-2.053,0.0405,0.15,110.054,0.351,0.694,"65
",0
Daryaa,Ammy Virk,6dN6k8fcjeB3Z2zLnxeyhP,0.565,8,1,2.30E-06,261918,4,0.527,-5.035,0.0252,0.148,91.989,0.103,0.231,"44
",0
Do Din,Darshan Raval,3kSYKolWOj0yZMWFqwcCBs,0.745,4,0,0.000136,178326,4,0.782,-5.68,0.0464,0.459,101.039,0.108,0.823,"53
",0
Daru Badnaam,Param Singh,2TzyJEUfWHGRsk3r6Emvbk,0.541,8,0,0,185333,4,0.676,-3.893,0.153,0.442,90.037,0.159,0.845,"62
",0
Gat Gat,Meet Bros.,6GqRmZ7vO0juMc3fQsGe65,0.64,0,1,9.54E-05,220909,4,0.706,-3.848,0.094,0.192,176.011,0.522,0.62,"43
",0
Milo Na Tum,Lata Mangeshkar,2MmFjAVcE3xB22CfY83XDX,0.752,8,1,0.00651,211296,4,0.585,-6.526,0.052,0.161,92.009,0.253,0.3,"31
",0
Ziddi Dil,Vishal Dadlani,0mACGvgvCcwjfJCPFLeabh,0.666,11,0,8.12E-06,286093,4,0.833,-7.48,0.0451,0.0141,99.007,0.111,0.541,"49
",0
Tera Zikr,Darshan Raval,0OfaueVeRebAfWsAHajj3z,0.613,9,0,1.87E-06,208500,4,0.47,-8.441,0.0344,0.823,102.944,0.138,0.459,"61
",0
Jaani Tera Naa,Sunanda Sharma,0LZA36VEmc6n0Y7X29zIgE,0.776,8,0,0.000151,188606,4,0.882,-2.864,0.0456,0.0653,93.99,0.11,0.789,"59
",0
Laila,Faridkot,2hnDUGKawWRLzJNxugeCnS,0.574,0,1,0.0229,310907,4,0.734,-7.669,0.0346,0.245,116.071,0.4,0.544,"27
",0
"Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma,74qF0JeFMVilMEeFDiQZ48,0.776,8,0,0.000153,184609,4,0.969,-0.079,0.105,0.0149,94.018,0.352,0.802,"61
",0
"Dilbara (From ""Pati Patni Aur Woh"")",Sachet Tandon,0p83RJy9EZ0hlg82xcXH7f,0.304,0,0,0,247682,4,0.686,-4.869,0.0497,0.254,89.991,0.106,0.236,"57
",0
Makhna,Tanishk Bagchi,0ZHILXmUaVSLEOCWxPQ1ga,0.696,1,1,0,183000,4,0.704,-7.876,0.0423,0.167,124.972,0.155,0.426,"72
",0
Kehta Hai Pal Pal,Armaan Malik,2t34R5GIi95a9JI1tATTFg,0.532,9,0,1.55E-05,264625,4,0.821,-4.434,0.0794,0.149,195.962,0.161,0.699,"44
",0
Bol Do Na Zara,Armaan Malik,6eO9LvEiMqh1CAsa6y3wXP,0.545,11,0,0,292827,3,0.472,-8.259,0.0311,0.294,129.988,0.0871,0.195,"54
",0
Pehla Pyaar,Armaan Malik,0ojpEubhy4JNeVftmVuiN7,0.607,4,1,4.98E-05,272533,4,0.713,-5.105,0.03,0.558,124.87,0.101,0.611,"62
",0
Romantic Mashup 2,Mithoon,42WGQxg2lPIFBt8ZRHQ4Q4,0.508,8,0,2.00E-06,325172,4,0.761,-5.118,0.0422,0.0933,100.011,0.268,0.339,"63
",0
Sunn Raha Hai,Ankit Tiwari,5PvwPy5eRO8BPwpRzCHK3D,0.394,0,0,0,390223,4,0.641,-6.493,0.0312,0.276,81.932,0.0958,0.335,"60
",0
"Galliyan (From ""Ek Villain"")",Ankit Tiwari,517bz7zkWELmyL4eZzJ5R9,0.552,10,0,7.37E-05,340400,4,0.75,-5.215,0.039,0.445,89.999,0.291,0.4,"58
",0
Baby Doll,Meet Bros Anjjan,5c3mUtkS8FvumKaVkcpB0H,0.836,4,0,7.25E-06,213887,4,0.839,-2.974,0.106,0.275,103.992,0.181,0.507,"47
",0
Maahi Ve,A.R. Rahman,1sbW5E7w8tnqpYk0Frx8QG,0.604,5,1,1.18E-05,240784,4,0.72,-7.276,0.0603,0.571,130.995,0.12,0.528,"56
",0
Nakhre,Zack Knight,7tpRgru0h8B4eCvdBegLTA,0.524,10,0,0,194676,4,0.632,-7.285,0.0785,0.255,169.989,0.277,0.416,"49
",0
Mafiyaan,Sukriti Kakar,1YIpi9FrVSr1wpzKNukm3J,0.698,4,0,0,214288,4,0.657,-3.913,0.0834,0.578,104.097,0.27,0.627,"51
",0
"Main Deewana Tera (From ""Arjun Patiala"")",Guru Randhawa,5n8BCU2JmPORrFboGeDlXV,0.732,0,0,2.32E-05,194674,4,0.895,-3.57,0.0334,0.0495,109.995,0.172,0.557,"50
",0
Naachne Ka Shaunq,Raftaar,6S9tXDdMzrT8LEk1A8enKF,0.789,5,0,0,217846,3,0.726,-8.811,0.208,0.216,86.701,0.343,0.783,"48
",0
"Bimar Dil (From ""Pagalpanti"")",Asees Kaur,0KZQko7rcau4ube5CfND9T,0.752,1,1,1.35E-06,300278,4,0.696,-4.648,0.0667,0.0244,89.991,0.154,0.355,"49
",0
"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",Mika Singh,16NMvEYAus3qS1czInNNZl,0.818,2,1,3.72E-06,206913,4,0.972,-3.276,0.0802,0.318,110.036,0.875,0.668,"52
",0
Journey Song,Anupam Roy,7z8XCViP5KT8O7HqoCsRTV,0.657,10,1,0,252565,4,0.652,-7.247,0.05,0.37,109.885,0.238,0.665,"50
",0
Kaash,Arijit Singh,706OWTBgQX1fxlKr4RKPMv,0.63,1,1,1.89E-06,255375,4,0.495,-9.596,0.0291,0.477,126.993,0.134,0.367,"43
",0
Pal Pal Dil Ke Paas- Title Track,Arijit Singh,7lGhrfren1Zpwh0ds0zuUg,0.56,1,0,0,254516,4,0.512,-7.185,0.0333,0.592,123.991,0.056,0.39,"68
",0
Bimar Dil,Asees Kaur,2SQhuELrmG528Zug54Qxcr,0.752,1,1,1.35E-06,300278,4,0.696,-4.648,0.0667,0.0244,89.991,0.154,0.355,"34
",0
Laal Ghaghra,Neha Kakkar,3fpVYSLnxkadjYwQPTyo4H,0.77,2,1,0,268889,4,0.969,-0.179,0.0661,0.154,134.983,0.0809,0.692,"57
",0
Filhall,B Praak,6E7P1uT2afeor2t6wR2y2r,0.525,0,0,0,255000,4,0.659,-4.14,0.0558,0.605,79.911,0.134,0.586,"63
",0
Yaad Piya Ki Aane Lagi,Neha Kakkar,0TkquWzzuxcrwbCWlTrKYF,0.858,5,0,0,256678,4,0.833,-3.747,0.0471,0.375,107.977,0.112,0.693,"67
",0
Chandigarh Mein,Badshah,3Eb4VbsbXMpS5Mk9HWTDia,0.809,6,0,9.07E-06,205200,4,0.873,-2.455,0.0556,0.00612,100.013,0.0732,0.34,"59
",0
Dance Like,Harrdy Sandhu,36EPfDEkfLYQLt8Fvced8x,0.862,0,0,0,171600,4,0.818,-2.92,0.0957,0.38,100.066,0.301,0.543,"61
",0
"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,28veUNu4veN0LOBVa0nFw8,0.804,0,1,2.84E-05,176125,4,0.913,-3.135,0.0933,0.0248,119.993,0.391,0.544,"64
",0
Dhakka,Sidhu Moose Wala,2fPPWdQuHY3CxPIOk6qbwH,0.734,4,0,1.00E-05,246818,4,0.715,-6.437,0.338,0.0857,176.026,0.864,0.764,"61
",0
"Jhalak Dikhla Jaa Reloaded (From ""The Body"")",Himesh Reshammiya,7nSTuuVgzhJuQjZhgDlzKl,0.758,5,0,0.000954,147701,4,0.911,-2.569,0.0488,0.0113,111.965,0.561,0.329,"52
",0
Nai Jaana,Tulsi Kumar,0QYqUeDEtmDQZCGl6GaFOR,0.807,1,0,5.01E-06,223114,4,0.934,-2.19,0.0375,0.134,99.982,0.129,0.735,"43
",0
"Ek Toh Kum Zindagani (From ""Marjaavaan"")",Neha Kakkar,6oDHAjaJJjwwgoAuMIeY9K,0.668,7,1,0.000867,190346,4,0.965,-2.293,0.091,0.0579,128.012,0.0566,0.722,"61
",0
Aa Jaana,Darshan Raval,0SVNAa4VyBL0gBibPRSj84,0.692,9,1,0,205120,4,0.87,-3.134,0.0683,0.333,96.981,0.542,0.531,"50
",0
Raanjhana,Arijit Singh,2sf68yQb5MwLJQlprSWa3N,0.29,8,1,0,273929,4,0.621,-9.003,0.0498,0.118,167.229,0.142,0.498,"52
",0
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,6q9XTgfWilsnyiFofvYrIF,0.788,9,1,1.43E-05,182739,4,0.87,-5.217,0.177,0.123,109.974,0.0692,0.884,"69
",0
Khadke Glassy,Yo Yo Honey Singh,7E2iTG33dfcHlxldckKQIi,0.884,1,1,0,200711,4,0.95,-0.95,0.205,0.106,104.952,0.0449,0.703,"58
",0
Good On You,Krewella,3BMpJkaH1nSLqlw7Vr2THM,0.7,6,0,5.97E-06,159198,4,0.725,-5.644,0.0432,0.0524,109.951,0.256,0.192,"42
",0
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,5fXslGZPI5Cco6PKHzlSL3,0.805,1,1,0.00343,188606,4,0.919,-1.294,0.0938,0.101,94.993,0.0598,0.494,"68
",0
Same Beef,Bohemia,65c6VCikt7f5sAS1heoYQC,0.779,9,1,0,290360,4,0.854,-4.958,0.219,0.0462,91.992,0.21,0.379,"65
",0
Baari,Bilal Saeed,7cuYb19oTyv1tLTgzH7qpv,0.651,3,1,1.42E-06,235297,4,0.538,-7.043,0.0413,0.854,79.985,0.0999,0.467,"66
",0
Bhool Ja,Madhu B,0xxU5Ls42ZuOYOWUrkR5Lq,0.444,0,0,1.05E-06,176000,4,0.691,-7.614,0.24,0.629,96.43,0.126,0.53,"2
",0
Fallin for You,Shrey Singhal,3uOh60vBloFwAv1akxP5Mj,0.625,11,0,0.000191,195339,4,0.835,-3.32,0.325,0.211,183.826,0.0897,0.547,"38
",0
Laal Bindi,Akull,3gOlVEwSmsrqKt590wbWt3,0.745,3,0,0,202964,4,0.599,-6.428,0.0459,0.407,141.985,0.162,0.283,"63
",0
Bhare Bazaar,Rishi Rich,4j779sUc98SGgsEP4bl1N5,0.855,11,1,0,214286,4,0.849,-4.472,0.0549,0.276,126.028,0.0302,0.699,"50
",0
Buhe Bariyan,Jasmine Sandlas,1JsQ4rE2PvkFMSMukPOSuk,0.466,0,0,0,168375,4,0.486,-8.629,0.0821,0.101,159.488,0.0899,0.444,"48
",0
